uid,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,workplace_safety_comfort,positive_inclusive_culture,access_to_tools_resources,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,job_security_feeling,organizational_financial_stability,open_communication_on_changes,team_collaboration_effectiveness,colleague_respect_support,constructive_conflict_management,clear_job_responsibilities,autonomy_in_role,role_alignment_with_skills,acknowledgement_of_contributions,fair_performance_evaluations,fair_rewards_for_effort,mission_values_meaningful,encouragement_of_innovation,Company_acts_ethically,free_text_box,sentiment_label
4cb7d5c5-0aad-4d93-8278-c1793a5817cf,4,4,3,4,4,4,4,4,3,4,3,3,3,4,3,4,3,4,4,3,4,4,4,3,4,3,4,4,4,3,The training provided is fine. It serves its purpose.,Neutral
c86a85aa-62fe-432d-960c-35f149460046,5,5,5,4,5,4,4,4,4,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,My manager is so love. I am love with the leadership.,Positive
00dfe470-29a3-490d-92f1-392ae1add205,4,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,4,4,3,3,4,4,4,3,3,3,3,I have mixed feelings. The new policy is average.,Neutral
3eca3d30-e07a-45dd-8d71-f6ca8a1a08d9,4,5,4,5,5,5,4,5,4,4,5,4,5,5,4,4,5,4,4,5,4,4,4,5,5,5,5,4,4,5,My manager is so supportive. I am supportive with the leadership.,Positive
9341c9bd-01dd-4c2e-967c-919b30efae2b,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,"My contributions feel completely toxic, and I am not toxic for my work.",Negative
9523a99a-1a3a-4a42-a8a6-cf6390bc77d7,5,4,5,4,4,5,5,5,5,4,4,5,4,4,5,4,5,5,5,5,4,4,5,4,4,4,5,4,4,4,I'm truly proud with the recognition I've received.,Positive
40f1088b-01b6-4974-bfd8-d7d4753cc316,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,I've found career progression to be low and unclear.,Negative
801e4414-76d4-4891-8672-9e53e434fc58,5,5,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,5,4,4,4,5,5,4,The company's mission is supportive and I feel aligned with its values.,Positive
cf9d7430-53a9-4e58-bc16-400dc6f8b58f,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,There's a low culture and a low of respect.,Negative
5783ed8f-224b-4f39-acea-855d9187067d,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,"My contributions feel completely unbearable, and I am not unbearable for my work.",Negative
cc3d0d33-98b6-4183-a556-26379056cd9f,3,3,3,3,4,4,3,4,4,4,3,3,3,4,3,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,My benefits are fine and meet my basic needs.,Neutral
126dab6c-b5a0-4f03-a8a8-a914a9f6385a,4,4,5,5,5,4,4,4,4,4,5,5,5,4,4,4,4,5,4,4,5,5,4,5,5,5,4,5,4,4,The company's mission is great and I feel aligned with its values.,Positive
5fff831d-d993-4f62-a1ca-b824765b4d27,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,My job is average. The responsibilities are average.,Neutral
2cf2185e-797e-4830-a4a2-022df9c3cbe0,4,4,4,4,5,5,4,5,5,5,5,5,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,5,I feel fantastic about my job. The team is fantastic.,Positive
3ae1ef2e-a469-4e65-9357-a6eb16fd8670,3,4,3,3,4,4,4,3,4,4,3,4,4,4,3,4,3,3,4,4,3,3,3,4,4,4,3,4,4,3,My benefits are okay and meet my basic needs.,Neutral
09a4a154-4175-448e-a0b8-dc9b238f9489,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,The recent organizational changes were communicated in a difficult manner.,Negative
da233167-bd93-4d38-814d-1be5728df6d1,3,3,3,4,4,3,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,The training provided is typical. It serves its purpose.,Neutral
c8aa0bff-a527-4112-a11e-68cbf07249b5,5,5,5,5,4,5,5,4,5,5,4,5,4,5,4,4,5,5,5,4,4,4,5,5,4,5,4,5,4,5,The workplace environment is love and promotes love collaboration.,Positive
6ba8ca48-afe7-4cb5-8965-6e39a44df20c,4,4,4,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,3,4,3,4,4,3,3,3,3,3,4,4,My job is adequate. The responsibilities are adequate.,Neutral
b4bd73d8-fa70-434a-ba19-e5e873dc5ca6,3,4,3,3,4,3,4,4,3,4,4,3,4,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,4,4,I have mixed feelings. The new policy is expected.,Neutral
0c92af0f-cf7f-4eef-93e0-113b316f6fed,3,4,3,3,4,3,4,3,3,3,3,4,4,3,3,4,4,4,4,3,3,4,3,3,3,4,4,3,3,3,The company's approach to innovation is quite typical.,Neutral
b3ca981d-4a21-431b-a468-dd84c1d8dd8d,5,4,4,4,4,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,5,5,The compensation is excellent and I feel excellent excellent.,Positive
b1da9b8b-be73-457d-8e01-8e5dc177c5f8,3,3,3,3,4,4,3,3,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,Performance evaluations are expected and generally follow the same format.,Neutral
5fdf10b2-73dc-4364-9ece-ad3815575a65,5,4,4,4,4,5,4,5,5,4,4,5,5,4,5,4,4,5,4,4,4,4,5,5,4,4,5,5,4,4,My manager is so wonderful. I am wonderful with the leadership.,Positive
8a3908df-6e3e-44b9-92f7-2e7dff1e671e,5,5,4,5,4,4,5,5,4,5,4,5,5,4,4,4,4,4,5,4,4,4,5,4,5,4,5,5,4,4,The compensation is valued and I feel valued valued.,Positive
e82a3c97-9a41-4edf-b80a-aa67aef018ea,4,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,4,4,3,4,3,4,3,3,3,4,3,4,I have mixed feelings. The new policy is average.,Neutral
b1458f15-682b-4df8-8174-29e42f8c4cac,4,3,4,3,3,3,4,3,4,3,4,4,4,4,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,Everything is just average. There's nothing much to say.,Neutral
b9e11639-ef32-4d6d-bc27-a046b08d022d,4,4,5,4,5,4,5,4,5,5,4,4,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,The workplace environment is wonderful and promotes wonderful collaboration.,Positive
57800735-b6e0-4ad1-a7be-2b7207ec622e,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,5,4,4,4,4,4,5,4,5,4,5,The company's mission is excellent and I feel aligned with its values.,Positive
0ba22473-9c52-48a6-815b-440328084131,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,4,4,5,4,4,4,4,5,4,5,5,4,4,4,4,I am proud with the company culture.,Positive
641fe66f-11b2-49ab-a03b-20638ea9931c,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,The recent organizational changes were communicated in a unhappy manner.,Negative
92a3ce59-4946-4236-9d3b-c5260bbe9008,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,The workload is stagnant and I have a stagnant work-life balance.,Negative
615fa0f7-fae2-4d1d-b548-8a875df36e39,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,5,5,5,5,5,4,4,4,4,5,5,4,5,5,5,The workplace environment is excellent and promotes excellent collaboration.,Positive
d24e2516-7953-4033-8c6e-2898b645a796,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,3,3,3,3,4,4,4,3,4,The company's approach to innovation is quite standard.,Neutral
9216c909-7ecc-402f-a43d-54b4fe4f8985,4,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,I feel love about my job. The team is love.,Positive
a1953d5d-11ec-43df-8cc7-51021fea46d0,5,4,4,4,5,4,5,5,5,5,4,5,4,4,4,5,5,4,4,5,4,4,5,4,4,4,4,5,5,5,I feel valued about my job. The team is valued.,Positive
fbda4412-1bc0-4fb4-b707-d257504583e0,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,The tools and resources provided are problem to perform my job effectively.,Negative
c318ec28-8e17-4bb1-9e18-fed56e96fd03,4,4,4,3,3,4,3,4,4,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,3,4,3,The training provided is adequate. It serves its purpose.,Neutral
002a2c00-53d5-4bb7-b948-b90b0f74f301,4,4,4,3,3,4,3,4,3,3,3,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,3,4,3,The company's approach to innovation is quite average.,Neutral
d4a239f5-f226-408d-87be-fcd5aa51cfc4,3,4,3,4,4,3,4,3,4,4,3,4,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,I find the level of autonomy to be expected.,Neutral
c75d4e77-67a7-4fd3-8761-9ae2cac585e2,4,4,4,4,4,4,3,3,3,4,3,4,3,4,3,4,3,3,3,3,3,4,4,4,3,3,3,3,4,4,I have mixed feelings. The new policy is average.,Neutral
e712a1c5-41be-45d6-90af-6ba3a5480959,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,4,4,4,3,4,3,3,3,4,3,3,4,4,4,4,The company's approach to innovation is quite fine.,Neutral
a3e567c9-f9de-4636-9e7e-7eea9d2c8f37,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,I'm problem with my salary. It is problem for my experience.,Negative
07b79272-68c4-4d52-a4bc-bd7ca6df3584,4,5,4,4,5,5,4,4,4,4,5,5,4,5,5,5,4,4,4,4,5,5,4,5,5,4,5,5,5,5,The compensation is proud and I feel proud proud.,Positive
b7f9b49b-1703-47d4-9fd5-d3f7621730fa,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,Communication is a terrible here. I am terrible with management.,Negative
e50f5805-b5b7-409b-97cc-21e17da80c57,5,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,5,5,5,5,4,4,5,4,5,5,5,The professional growth opportunities here are love.,Positive
a9cd21c9-053a-414f-ab21-9185d5644f99,5,5,4,5,4,4,4,4,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,The compensation is fantastic and I feel fantastic fantastic.,Positive
cadaf7f1-a00c-4c58-b7ac-2fc499458b5f,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,"My contributions feel completely unbearable, and I am not unbearable for my work.",Negative
c4855667-bce4-4867-be7b-508d1c81e256,3,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,3,3,3,My job is standard. The responsibilities are standard.,Neutral
4337868c-e263-4a80-9d52-f07a6c6a74d0,4,5,4,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,The compensation is proud and I feel proud proud.,Positive
f1a5898c-44f7-437e-b404-e22ed87909b6,5,4,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,4,5,4,4,5,4,4,5,4,4,5,4,4,I feel proud about my job. The team is proud.,Positive
4d7c1120-3444-47d6-b9c2-533ebcb9ec97,5,4,4,4,5,5,5,4,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,5,4,4,5,4,4,4,I feel love about my job. The team is love.,Positive
a6a70095-004c-4e09-bbb9-6aa4afffb0d3,5,5,4,4,4,5,4,4,5,5,4,5,4,4,4,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,The company's mission is enjoy and I feel aligned with its values.,Positive
37c459c3-2f4f-4e34-ab6a-7eec0ede4467,4,4,5,4,4,5,5,5,4,5,4,5,5,4,5,5,5,5,4,5,4,4,4,5,5,5,4,5,4,4,I feel love about my job. The team is love.,Positive
f6d92af4-3d94-42f5-92ea-693f7ff3ac23,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,5,4,4,5,5,The professional growth opportunities here are supportive.,Positive
4a5d1044-4a71-4464-93e7-e721b5016432,4,3,4,4,3,3,3,3,3,3,4,3,4,4,3,3,4,3,4,4,4,4,3,4,3,4,4,3,4,3,Performance evaluations are okay and generally follow the same format.,Neutral
3d41644e-0f02-481c-b903-e2bb74fb6ef2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,I'm difficult with my salary. It is difficult for my experience.,Negative
c7b645d0-0edd-4317-8323-8180240df8da,5,5,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,5,5,5,5,5,5,4,4,4,5,5,The company's mission is wonderful and I feel aligned with its values.,Positive
d9b80503-afcc-48f6-a1eb-eca6bd12907d,4,3,4,4,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,3,My job is fine. The responsibilities are fine.,Neutral
218aa336-d08c-47ac-99c6-6f64e5efe9e3,4,3,4,3,4,3,4,3,4,4,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,My benefits are standard and meet my basic needs.,Neutral
b17e31f1-efde-41bf-8617-9f45a1b8a72b,4,4,5,4,4,4,4,5,5,5,4,4,5,4,4,5,4,4,4,5,4,5,4,4,4,5,5,5,4,5,I am great with the company culture.,Positive
e4e1382d-f9da-447a-8d40-a984f29ff69b,3,3,3,3,3,4,3,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,My job is expected. The responsibilities are expected.,Neutral
4ee89263-578e-4e27-a560-6fa83298f993,4,5,5,5,4,4,4,4,4,5,4,5,4,4,5,5,4,5,4,5,5,5,4,4,4,5,5,4,5,4,My manager is so happy. I am happy with the leadership.,Positive
00e46f33-25e8-4deb-8541-49b9d9d0685a,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,5,4,5,5,4,5,5,5,4,5,5,4,5,5,The workplace environment is valued and promotes valued collaboration.,Positive
590290da-c529-417c-9af2-b48214a5b4e8,4,3,3,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,My benefits are average and meet my basic needs.,Neutral
4ed17f86-c0e3-4f4c-be21-21bd0f317269,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,I've found career progression to be unhappy and unclear.,Negative
ab748112-c0e1-4a9c-9a28-569c43425c42,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,I've found career progression to be terrible and unclear.,Negative
ab29b505-161a-49c5-9992-affb43cc13cd,4,5,5,4,4,4,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,5,The professional growth opportunities here are supportive.,Positive
8561b13e-dce9-43b3-86c7-90f0878491d7,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,There's a unbearable culture and a unbearable of respect.,Negative
56329201-3988-4f71-b108-26e2fb847f22,5,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,4,4,4,5,4,5,4,4,5,5,4,The compensation is love and I feel love love.,Positive
613028d5-6bea-4459-a76b-d5e97c24722f,4,4,3,3,4,3,3,4,4,4,3,3,3,4,3,4,4,3,4,3,4,4,4,3,3,3,3,4,3,4,Performance evaluations are standard and generally follow the same format.,Neutral
9a51076b-486a-488d-80dd-49d9c581d5ea,3,4,4,3,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,3,3,My benefits are normal and meet my basic needs.,Neutral
e9a9429b-b446-48c9-a5c6-da0b679b3cdf,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,4,4,4,4,3,4,3,4,4,4,4,3,4,3,4,Everything is just adequate. There's nothing much to say.,Neutral
718d0467-eb9d-400d-823d-0bd859805fe3,4,5,4,5,5,5,5,4,4,4,5,4,5,5,5,5,5,5,4,4,4,5,4,4,5,4,4,4,4,5,The company's mission is happy and I feel aligned with its values.,Positive
46062eb6-7df6-464c-8c2e-93c4fb92942d,3,3,4,3,3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,3,3,3,3,3,4,4,3,4,3,3,The company's approach to innovation is quite expected.,Neutral
765b1a38-b06e-4efa-9ebc-75201b95efb7,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,There's a low culture and a low of respect.,Negative
19f9e823-02fb-44de-95e6-752b01ad04e2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,I've found career progression to be terrible and unclear.,Negative
a081664a-c30a-436b-9650-b1f3b07ad39e,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,3,4,3,Performance evaluations are average and generally follow the same format.,Neutral
8bdf42a0-0f54-44eb-abd2-0960082107b4,4,3,3,3,4,4,3,3,4,3,4,4,3,3,4,4,3,3,3,3,3,4,3,3,4,3,3,4,3,3,Everything is just adequate. There's nothing much to say.,Neutral
ffbbceec-0693-4c3c-b02c-b5788a580e67,5,4,4,4,5,5,5,4,5,5,4,4,5,4,5,5,4,4,5,5,4,5,4,4,5,4,5,5,4,5,The professional growth opportunities here are great.,Positive
63688ec1-1158-4293-b2f5-01f368d2fd02,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,Communication is a low here. I am low with management.,Negative
344e59a5-f308-4729-8649-4ef1b9703605,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,I'm toxic with my salary. It is toxic for my experience.,Negative
b41b7242-7570-497c-b9ea-b26af8280099,5,4,4,4,4,5,4,5,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,5,5,4,The compensation is excellent and I feel excellent excellent.,Positive
953b9c1b-2ec9-4c46-aa83-ddcf93a1b132,4,4,5,5,4,4,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,The workplace environment is proud and promotes proud collaboration.,Positive
8a0bb8ac-7009-4150-a8ec-28bdf1d5931a,5,4,4,5,4,4,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,5,5,4,4,5,4,4,4,4,The workplace environment is enjoy and promotes enjoy collaboration.,Positive
ef99a01d-2d9b-45b6-b21c-49f631923c3e,3,4,3,4,4,4,3,3,3,4,3,4,4,4,3,4,3,4,3,3,4,4,3,3,3,3,3,3,4,4,The training provided is adequate. It serves its purpose.,Neutral
a4325159-df7d-4872-b128-7d3e11610eb6,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,4,3,3,3,4,4,4,3,3,4,3,The company's approach to innovation is quite fine.,Neutral
29f68129-6d42-422c-a480-e7a0e7c45ac6,4,4,4,3,4,3,3,3,4,4,3,4,3,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,I find the level of autonomy to be regular.,Neutral
f65775e9-0d0f-4e1d-90e5-e9bd2f0e3adb,3,3,4,3,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,4,4,4,4,3,4,3,4,4,3,4,The training provided is adequate. It serves its purpose.,Neutral
ee3436a6-8a9a-4771-be82-d5e9948db778,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,4,3,4,3,3,3,3,4,3,The company's approach to innovation is quite standard.,Neutral
17c3d8e4-80b7-43ab-aed0-9e938d4416ca,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,4,3,3,3,4,4,3,4,4,3,3,3,3,3,3,The company's approach to innovation is quite expected.,Neutral
0e3b0395-d6ff-45cd-91a2-afdf890cabb4,2,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,I've found career progression to be poor and unclear.,Negative
a06217f1-daa3-4e58-a663-d33d0cc00008,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,I've found career progression to be mess and unclear.,Negative
04882422-1de1-4072-ada8-5e46b999d67f,3,3,4,3,3,4,4,4,3,4,3,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,I find the level of autonomy to be standard.,Neutral
0a66e55b-ed2c-4d94-8730-bb663dbae125,5,5,4,4,5,4,4,4,4,5,5,5,4,5,4,5,5,5,4,5,4,4,4,5,4,5,5,4,5,5,The professional growth opportunities here are wonderful.,Positive
628f9e38-752a-4292-af1e-39fa02025805,4,3,4,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,3,3,3,4,4,3,The training provided is adequate. It serves its purpose.,Neutral
dfc52ae4-e3de-4ccc-890a-78ce373c3faf,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
13db8bb5-5d5b-4de1-9392-37838a1d5ae0,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,The tools and resources provided are problem to perform my job effectively.,Negative
7d46b0ae-bed9-4bd3-a835-d54656fca0cc,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,The tools and resources provided are unbearable to perform my job effectively.,Negative
0685048f-d065-434a-a26c-ff4f8520286c,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,I've found career progression to be low and unclear.,Negative
f43a88f8-ff23-478f-a6b9-71e4d6a402a6,4,4,4,3,3,4,3,3,3,4,4,4,4,3,4,4,3,4,3,4,4,4,3,3,3,3,4,3,3,4,Performance evaluations are fine and generally follow the same format.,Neutral
c576ef28-fbd2-46a2-ad72-6602ccbafaba,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,Communication is a difficult here. I am difficult with management.,Negative
d068b99f-a6eb-4c7f-9ec0-1df4e076b9e2,4,5,5,5,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,I feel proud about my job. The team is proud.,Positive
feb980b3-14a3-4661-a8ad-417bdbe5f165,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,Communication is a toxic here. I am toxic with management.,Negative
c48ae21a-4486-4323-a8cf-94b3d44298ab,4,4,4,5,5,5,4,4,4,4,5,4,4,5,5,4,4,4,4,4,5,5,5,4,4,4,5,4,4,4,The company's mission is fantastic and I feel aligned with its values.,Positive
d4ccc1f8-c629-4234-a539-95324f1868f1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,I'm unhappy with my salary. It is unhappy for my experience.,Negative
230574d1-c32d-4b6e-ab37-30bdcf7f9365,3,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,The training provided is adequate. It serves its purpose.,Neutral
8223f81c-02bb-40e8-8907-2fae3d252f9f,3,4,3,3,4,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,3,3,3,4,4,3,4,4,4,3,My benefits are normal and meet my basic needs.,Neutral
d9aa658e-3edb-4142-b2b5-ea099f848036,1,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,"My contributions feel completely terrible, and I am not terrible for my work.",Negative
7a0c35a4-3e49-497c-871c-0afc00895a19,4,3,4,4,3,3,4,4,3,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,3,3,3,3,3,4,My benefits are fine and meet my basic needs.,Neutral
11ff81f0-8592-442d-a0dc-6fd6f3cb8f7f,4,4,3,4,3,3,4,3,4,3,3,3,4,4,3,3,3,3,3,4,3,4,3,4,4,3,4,3,3,4,Everything is just regular. There's nothing much to say.,Neutral
434be267-76a0-49e6-9d05-96df334e1441,4,5,5,5,4,4,5,4,4,4,4,5,4,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5,4,The company's mission is wonderful and I feel aligned with its values.,Positive
b073d817-1dbe-4543-ac69-9e78bcee9829,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,3,The training provided is normal. It serves its purpose.,Neutral
20b0de6c-ff05-4950-bb2d-120802f8109d,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,The tools and resources provided are poor to perform my job effectively.,Negative
f6c77221-3450-4081-86d0-d654c1b9b19b,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,The tools and resources provided are difficult to perform my job effectively.,Negative
5f384880-f4dd-405b-ba96-058139fab64c,5,5,4,4,5,4,5,5,4,5,4,4,5,4,4,4,5,5,5,4,5,5,5,4,5,4,5,4,5,5,The professional growth opportunities here are fantastic.,Positive
0f3ae944-ff6f-4e2b-aebc-a728e758ed1c,4,4,3,3,4,3,4,4,3,4,3,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,The company's approach to innovation is quite average.,Neutral
2a50f822-815a-43e6-b10b-dcbdd533b892,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,1,2,The recent organizational changes were communicated in a low manner.,Negative
e0dc93c7-b801-4573-bc31-0bf410d660eb,4,4,4,3,4,3,3,4,4,4,3,4,4,3,4,4,4,4,3,4,3,4,4,3,3,3,3,3,4,3,Performance evaluations are okay and generally follow the same format.,Neutral
1982cd7a-ea6a-4059-8b43-e1e4fcf128dd,3,4,4,3,4,3,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,The training provided is typical. It serves its purpose.,Neutral
03f75993-75ce-4ef6-96c7-df990ad0a7af,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,The recent organizational changes were communicated in a stagnant manner.,Negative
e636a5cc-59f1-44f6-85a7-3565dabff7d4,5,4,5,5,4,5,4,5,4,4,4,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,5,4,4,5,The professional growth opportunities here are supportive.,Positive
ddf0e054-3fb8-4e38-9513-22e5963200e6,5,4,4,5,5,4,5,4,4,5,5,5,5,4,4,5,5,5,4,5,4,4,4,4,5,4,4,4,5,5,The compensation is fantastic and I feel fantastic fantastic.,Positive
4e02ab01-485c-4806-b809-fd7da5f4fd1d,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,Communication is a difficult here. I am difficult with management.,Negative
